module_index,module,symbol_type,static,name,segment,offset,file_offset
79,D:\MOX\OTHERS\ERIC.C,code,False,Draw_Bottom_Centered_,1,744789,1356713
79,D:\MOX\OTHERS\ERIC.C,code,False,Draw_Bottom_Centered_No_Glass_,1,744821,1356745
79,D:\MOX\OTHERS\ERIC.C,code,False,Global_Cycler_,1,744855,1356779
79,D:\MOX\OTHERS\ERIC.C,code,False,Print_Clicks_,1,744885,1356809
79,D:\MOX\OTHERS\ERIC.C,code,False,Pulsing_Box_,1,744935,1356859
79,D:\MOX\OTHERS\ERIC.C,code,False,Pulsing_Rect_,1,745005,1356929
79,D:\MOX\OTHERS\ERIC.C,code,False,Eric_Defaults_,1,745119,1357043
79,D:\MOX\OTHERS\ERIC.C,code,False,Pulsing_Rect_to_Bitmap_,1,745120,1357044
79,D:\MOX\OTHERS\ERIC.C,code,False,Print_Paragraph_Centered_Vertically_,1,745171,1357095
79,D:\MOX\OTHERS\ERIC.C,code,False,Print_Paragraph_Centered_,1,745236,1357160
79,D:\MOX\OTHERS\ERIC.C,code,False,Eric_Init_,1,745298,1357222
79,D:\MOX\OTHERS\ERIC.C,code,False,Pick_Random_Colony_,1,745308,1357232
79,D:\MOX\OTHERS\ERIC.C,code,False,Player_Capitol_World_,1,745392,1357316
79,D:\MOX\OTHERS\ERIC.C,code,False,Pick_Random_Player_,1,745463,1357387
79,D:\MOX\OTHERS\ERIC.C,code,False,Red_If_Negative_Fmt_String_,1,745533,1357457
79,D:\MOX\OTHERS\ERIC.C,code,False,Player_Has_Leader_With_General_Skill_At_Star_,1,745554,1357478
79,D:\MOX\OTHERS\ERIC.C,code,False,Player_Has_Ship_Size_Or_Larger_At_Star_,1,745705,1357629
79,D:\MOX\OTHERS\ERIC.C,code,False,Player_Can_Mind_Control_Colony_With_Help_,1,745787,1357711
79,D:\MOX\OTHERS\ERIC.C,code,False,Player_Can_Mind_Control_Colony_,1,746026,1357950
79,D:\MOX\OTHERS\ERIC.C,code,True,Cinematic_Autofunction_,1,746259,1358183
79,D:\MOX\OTHERS\ERIC.C,code,True,Do_Cinematic_Popup_Setup_,1,746427,1358351
79,D:\MOX\OTHERS\ERIC.C,code,True,Do_Cinematic_Popup_Cleanup_,1,746584,1358508
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Amoeba_Flic_,1,746667,1358591
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Planetary_Destruction_Flic_,1,746771,1358695
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Dimensional_Portal_Flic_,1,746875,1358799
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Antarans_Attack_Flic_,1,746979,1358903
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Take_Orion_Flic_,1,747088,1359012
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Diplomatic_Win_Flic_,1,747197,1359121
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Normal_Win_Flic_,1,747291,1359215
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_All_Flics_,1,747325,1359249
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Antaran_Win_Flic_,1,747325,1359249
79,D:\MOX\OTHERS\ERIC.C,code,False,Play_Loose_Flic_,1,747362,1359286
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Draw_Fake_Buttons_,1,747394,1359318
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Add_Fake_Button_To_List_,1,747534,1359458
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Clear_Fake_Buttons_,1,747582,1359506
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Add_Fake_Button_Field_,1,747611,1359535
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Draw_Click_Thru_Fields_,1,747716,1359640
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Add_Click_Thru_Field_To_List_,1,747958,1359882
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Clear_Click_Thru_Fields_,1,748070,1359994
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Add_Click_Thru_Field_,1,748099,1360023
80,D:\MOX\OTHERS\FAKEBUTS.C,code,False,Evaluate_Click_Thru_Fields_,1,748196,1360120
81,D:\MOX\OTHERS\FIREPTS.C,code,False,Load_FP_Data_From_LBX_,1,748281,1360205
81,D:\MOX\OTHERS\FIREPTS.C,code,False,N_Fire_Points_,1,748395,1360319
81,D:\MOX\OTHERS\FIREPTS.C,code,False,Calc_FP_Offsets_,1,748496,1360420
82,D:\MOX\OTHERS\FLCQUEUE.C,code,False,Allocate_Flic_Queue_And_Pointers_,1,748708,1360632
82,D:\MOX\OTHERS\FLCQUEUE.C,code,False,Deallocate_Flic_Queue_And_Pointers_,1,748708,1360632
82,D:\MOX\OTHERS\FLCQUEUE.C,code,False,Add_Flic_To_End_Of_Queue_,1,748718,1360642
82,D:\MOX\OTHERS\FLCQUEUE.C,code,False,Draw_Flic_Queue_,1,748791,1360715
82,D:\MOX\OTHERS\FLCQUEUE.C,code,True,Draw_Queue_Entry_,1,748816,1360740
82,D:\MOX\OTHERS\FLCQUEUE.C,code,True,Squeze_Out_Queue_Entry_,1,749051,1360975
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Eric_Push_Fields_,1,749182,1361106
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Eric_Pop_Fields_,1,749210,1361134
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Player_Has_Colony_Or_Outpost_At_Star_,1,749247,1361171
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Clear_Event_Slots_,1,749350,1361274
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Clear_System_Special_Slots_,1,749350,1361274
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Clear_New_Officer_Slots_,1,749381,1361305
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,System_Special_Anim_,1,749393,1361317
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,System_Special_Desc_,1,749496,1361420
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Draw_System_Special_Popup_,1,749555,1361479
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Do_Popup_Setup_,1,749614,1361538
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Do_Popup_Cleanup_,1,750211,1362135
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Draw_Special_Info_Popup_,1,750360,1362284
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Random_New_Officer_Fields_,1,750895,1362819
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Random_New_Officer_Fields_,1,750922,1362846
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Leader_Technology_String_,1,751118,1363042
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Random_New_Officer_Popup_,1,751354,1363278
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_New_Officer_Popup_,1,751973,1363897
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_New_Officer_Popup_For_Officer_Screen_,1,752112,1364036
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Set_Globals_To_Center_Popup_,1,752260,1364184
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Hire_Officer_Popup_,1,752312,1364236
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Random_New_Officer_Popup_,1,752346,1364270
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Marooned_Officer_Joins_Popup_,1,753412,1365336
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Marooned_Officer_Fails_Popup_,1,753440,1365364
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Officer_Gains_Level_Fields_,1,753455,1365379
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Officer_Gains_Level_Fields_,1,753463,1365387
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Mainpups_Tested_Execute_Autofunction_,1,753540,1365464
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Officer_Gains_Level_Popup_,1,753696,1365620
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Officer_Gains_Level_Popup_,1,754117,1366041
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Officer_Gains_Level_Popup_,1,754185,1366109
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_System_Discovery_Popup_,1,754446,1366370
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Discovery_Fields_,1,754510,1366434
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Discovery_Fields_,1,754542,1366466
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Discovery_Popup_,1,754629,1366553
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Check_System_Display_Fields_Discovery_,1,754952,1366876
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Discovery_Input_,1,754952,1366876
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,New_System_Discovery_Popup_,1,755030,1366954
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Selection_Popup_,1,755569,1367493
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Selection_Fields_,1,755607,1367531
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Selection_Fields_,1,755649,1367573
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Selection_Popup_,1,755678,1367602
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Check_System_Display_Fields_Selection_,1,756097,1368021
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Selection_Input_,1,756704,1368628
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Artificial_Planet_Selection_Popup_,1,757027,1368951
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Drop_Troops_Selection_Popup_,1,757052,1368976
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,New_Outpost_Selection_Popup_,1,757065,1368989
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Set_G_Special_Value_,1,757078,1369002
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,New_Colony_Selection_Popup_,1,757176,1369100
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Attack_Selection_Popup_,1,757532,1369456
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Attack_Selection_Fields_,1,757611,1369535
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Attack_Selection_Fields_,1,757658,1369582
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Attack_Selection_Popup_,1,757703,1369627
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Check_System_Display_Fields_Attack_Selection_,1,757848,1369772
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Attack_Selection_Input_,1,758168,1370092
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Attack_Colony_Selection_Popup_,1,758200,1370124
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Defense_Selection_Popup_,1,758464,1370388
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Defense_Selection_Fields_,1,758531,1370455
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Defense_Selection_Fields_,1,758581,1370505
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Defense_Selection_Popup_,1,758594,1370518
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Check_System_Display_Fields_Defense_Selection_,1,758709,1370633
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Defense_Selection_Input_,1,759382,1371306
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Defense_Colony_Selection_Popup_,1,759414,1371338
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Player_Attacked_Popup_,1,759771,1371695
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_SLIDER_Popup_,1,760283,1372207
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Slider_Fields_,1,760428,1372352
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Slider_Fields_,1,760484,1372408
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Slider_Popup_,1,760893,1372817
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Slider_Input_,1,761438,1373362
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Slider_Popup_,1,761520,1373444
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,New_Colony_Confirmation_Box_,1,761796,1373720
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Build_Generic_Planet_Or_Colony_Description_String_Formatted_,1,762221,1374145
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Get_Colony_Best_Shield_Bldg_,1,763454,1375378
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Colony_Selection_Popup_,1,763558,1375482
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Update_CCP_Display_Data_Invasion_,1,763643,1375567
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Colony_Invasion_Popup_,1,763791,1375715
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Update_CCP_Display_Data_Bombing_,1,763855,1375779
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Setup_To_Apply_Bomb_Hits_,1,763930,1375854
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Apply_Next_Bomb_Hit_,1,763996,1375920
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Colony_Bombing_Popup_,1,764705,1376629
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Load_Combat_Colony_Picture_To_Screen_Seg_,1,764799,1376723
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Combat_Popup_,1,764952,1376876
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Colony_Combat_Fields_,1,765344,1377268
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Colony_Combat_Fields_,1,765384,1377308
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Colony_Combat_Popup_,1,766524,1378448
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Colony_Combat_Input_,1,768140,1380064
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Colony_Combat_Popup_,1,768720,1380644
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Tax_Rate_Popup_,1,769723,1381647
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Tax_Rate_Fields_,1,769946,1381870
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Tax_Rate_Fields_,1,769973,1381897
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Tax_Rate_Popup_,1,770386,1382310
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Tax_Rate_Input_,1,770456,1382380
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Tax_Rate_Popup_,1,770571,1382495
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Dragon_New_Star_Popup_,1,770905,1382829
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Update_Dragon_New_Star_Fields_,1,771003,1382927
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Add_Dragon_New_Star_Fields_,1,771035,1382959
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Draw_Dragon_New_Star_Popup_,1,771217,1383141
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Evaluate_Dragon_New_Star_Input_,1,771659,1383583
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Dragon_New_Star_Popup_,1,771893,1383817
84,D:\MOX\OTHERS\NEWGAME.C,code,False,Load_New_Game_Strings_,1,772124,1384048
84,D:\MOX\OTHERS\NEWGAME.C,code,False,Reload_Newgame_Screen_,1,772636,1384560
84,D:\MOX\OTHERS\NEWGAME.C,code,True,Draw_Pictures_,1,773181,1385105
84,D:\MOX\OTHERS\NEWGAME.C,code,False,Draw_Newgame_Screen_,1,773436,1385360
84,D:\MOX\OTHERS\NEWGAME.C,code,True,Temps_To_Globals_,1,775009,1386933
84,D:\MOX\OTHERS\NEWGAME.C,code,True,Globals_To_Temps_,1,775100,1387024
84,D:\MOX\OTHERS\NEWGAME.C,code,False,Newgame_Screen_,1,775221,1387145
85,D:\MOX\OTHERS\OCPOLPUP.C,code,False,Load_Oc_Pol_Anims_,1,776421,1388345
85,D:\MOX\OTHERS\OCPOLPUP.C,code,False,Occupation_Policy_Popup_,1,776553,1388477
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Eric_Set_Help_List_,1,776941,1388865
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Colony_Screen_Help_List_,1,776961,1388885
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Colony_Summary_Screen_Help_List_,1,776984,1388908
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Refit_Ship_Popup_Help_List_,1,777002,1388926
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Building_Queue_Screen_Help_List_,1,777020,1388944
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Transport_Popup_Help_List_,1,777038,1388962
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Occupation_Policy_Popup_Help_List_,1,777056,1388980
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_New_Game_Screen_Help_List_,1,777074,1388998
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_New_System_Discovery_Popup_Help_List_,1,777155,1389079
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Player_Attacked_Popup_Help_List_,1,777156,1389080
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_New_Colony_Confirmation_Box_Help_List_,1,777177,1389101
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Tax_Rate_Popup_Help_List_,1,777198,1389122
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Dragon_New_Star_Popup_Help_List_,1,777219,1389143
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Planet_Selection_Popup_Help_List_,1,777240,1389164
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Officer_Information_Popup_Help_List_,1,777261,1389185
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Combat_Colony_Selection_Popup_Help_List_,1,777282,1389206
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Get_First_,1,777303,1389227
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Update_First_Based_On_Grid_,1,777332,1389256
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Draw_Scroll_Bar_Indicator_In_Base_Colony_Palette_,1,777391,1389315
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Inc_Grid_Var_For_Scroll_Field_,1,777719,1389643
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Dec_Grid_Var_For_Scroll_Field_,1,777771,1389695
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Add_E_Scroll_Bar_Field_,1,777809,1389733
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Do_Scroll_Bar_Fields_Check_,1,777939,1389863
88,D:\MOX\OTHERS\ESTRINGS.C,code,False,E_Strings_,1,778076,1390000
88,D:\MOX\OTHERS\ESTRINGS.C,code,False,Load_E_Strings_,1,778085,1390009
88,D:\MOX\OTHERS\ESTRINGS.C,code,False,Load_H_And_Pro_File_Strings_,1,778469,1390393
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Print_Data_,1,781465,1393389
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Print_Best_Summary_,1,781590,1393514
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Print_Race_Summary_,1,781723,1393647
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Print_Troop_Totals_,1,781904,1393828
89,D:\MOX\OTHERS\NEWPUP.C,code,False,Load_Troop_Anims_,1,782502,1394426
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Update_Fields_,1,782503,1394427
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Add_Fields_,1,782508,1394432
89,D:\MOX\OTHERS\NEWPUP.C,code,True,Draw_Troop_Popup_,1,782553,1394477
89,D:\MOX\OTHERS\NEWPUP.C,code,False,Troop_Popup_,1,782816,1394740
90,D:\MOX\OTHERS\AIBOMB.C,code,False,AI_Invasion_Will_Succeed_,1,782958,1394882
90,D:\MOX\OTHERS\AIBOMB.C,code,False,AI_Player_Invades_,1,783180,1395104
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Product_Name_,1,783256,1395180
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Compute_Colony_Ship_Need_,1,783272,1395196
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Compute_Freighter_Need_,1,783293,1395217
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Compute_Needs_,1,783373,1395297
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Mean_Ship_Strength_,1,785125,1397049
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Compute_Empire_Building_Needs_,1,785590,1397514
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Find_Buildable_Buildings_,1,786091,1398015
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Industry_Worth_,1,786140,1398064
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Colony_Is_Conquered_,1,786178,1398102
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Colony_Building_Score_,1,786486,1398410
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Assign_Colony_New_Building_,1,789256,1401180
91,D:\MOX\OTHERS\AIBUILD.C,code,True,colony_less_industry_cmp_,1,789631,1401555
91,D:\MOX\OTHERS\AIBUILD.C,code,True,Force_Produce_,1,789746,1401670
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Empire_Buy_Outright_,1,789807,1401731
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Player_War_Level_,1,790534,1402458
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Refit_Cost_,1,790667,1402591
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Assign_Empire_Building_,1,790766,1402690
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Assign_Colony_Building_,1,796500,1408424
91,D:\MOX\OTHERS\AIBUILD.C,code,False,Player_Colony_Autobuild_,1,796547,1408471
92,D:\MOX\OTHERS\AIDATA.C,code,False,Uncolonized_Planet_Worth_To_Player_,1,796583,1408507
92,D:\MOX\OTHERS\AIDATA.C,code,True,Colony_Dominant_Player_,1,797192,1409116
92,D:\MOX\OTHERS\AIDATA.C,code,True,Star_In_Range_Of_Given_Star_,1,797353,1409277
92,D:\MOX\OTHERS\AIDATA.C,code,True,Proximity_Worth_To_Player_,1,797418,1409342
92,D:\MOX\OTHERS\AIDATA.C,code,False,Colony_Worth_To_Player_,1,797870,1409794
92,D:\MOX\OTHERS\AIDATA.C,code,True,Compute_Base_Planet_Values_,1,798766,1410690
92,D:\MOX\OTHERS\AIDATA.C,code,True,Compute_Contextual_Planet_Values_,1,799013,1410937
92,D:\MOX\OTHERS\AIDATA.C,code,True,sort_ships_,1,799512,1411436
92,D:\MOX\OTHERS\AIDATA.C,code,True,Refit_Desirability_,1,799697,1411621
92,D:\MOX\OTHERS\AIDATA.C,code,False,airefit_cmp_,1,800111,1412035
92,D:\MOX\OTHERS\AIDATA.C,code,False,Player_N_Turns_From_Star_To_Star_With_Intermediate_,1,800118,1412042
92,D:\MOX\OTHERS\AIDATA.C,code,False,Ship_N_Turns_To_Star_With_Intermediate_,1,800831,1412755
92,D:\MOX\OTHERS\AIDATA.C,code,True,Find_Players_In_Range_,1,801384,1413308
92,D:\MOX\OTHERS\AIDATA.C,code,True,Compute_Star_Player_Range_Info_,1,801696,1413620
92,D:\MOX\OTHERS\AIDATA.C,code,False,Compute_AI_Data_,1,802100,1414024
92,D:\MOX\OTHERS\AIDATA.C,code,False,Deallocate_AI_Data_,1,808781,1420705
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Sort_Colonies_Blockaded_,1,808801,1420725
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Collect_AI_Colonies_,1,808853,1420777
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Assign_Buildings_,1,809115,1421039
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Clear_Build_Queues_If_New_Tech_,1,809172,1421096
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Keep_Ship_Designs_Up_To_Date_,1,810222,1422146
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Freighter_Cheat_,1,810393,1422317
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Do_Ship_Upgrade_Cheats_,1,810521,1422445
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Sort_Pops_Fixed_,1,810921,1422845
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Assign_Required_Colonists_,1,810977,1422901
93,D:\MOX\OTHERS\AIDUDES.C,code,True,FI_Worthiness_,1,811301,1423225
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Sort_Pops_FI_,1,811341,1423265
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Do_Blockaded_Colony_,1,811495,1423419
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Sort_Pops_R_I_,1,811797,1423721
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Sort_Pops_FR_I_,1,811942,1423866
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Compute_Max_Min_R_I_Worthiness_,1,812170,1424094
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Do_Unblockaded_Colony_,1,812332,1424256
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Grab_Worker_,1,812619,1424543
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Grab_Scientist_,1,812674,1424598
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Assign_Additional_Research_Industry_,1,812723,1424647
93,D:\MOX\OTHERS\AIDUDES.C,code,True,F_IR_Worthiness_,1,813098,1425022
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Sort_Pops_F_IR_,1,813259,1425183
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Make_First_Unassigned_Into_Farmer_,1,813568,1425492
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Assign_Additional_Unblockaded_Farmers_,1,813780,1425704
93,D:\MOX\OTHERS\AIDUDES.C,code,True,Industry_Sanity_Check_,1,814464,1426388
93,D:\MOX\OTHERS\AIDUDES.C,code,False,Colony_AI_Given_Tax_,1,814621,1426545
93,D:\MOX\OTHERS\AIDUDES.C,code,False,Colony_AI_,1,814804,1426728
93,D:\MOX\OTHERS\AIDUDES.C,code,False,All_Colony_AI_,1,814951,1426875
94,D:\MOX\OTHERS\AILEADER.C,code,True,Assign_Fleet_Officer_,1,815066,1426990
94,D:\MOX\OTHERS\AILEADER.C,code,True,Reassign_Fleet_Officer_,1,815224,1427148
94,D:\MOX\OTHERS\AILEADER.C,code,True,Assign_Star_Officer_,1,815473,1427397
94,D:\MOX\OTHERS\AILEADER.C,code,True,Assign_Unassigned_Leaders_,1,816084,1428008
94,D:\MOX\OTHERS\AILEADER.C,code,False,Do_AI_Leaders_,1,816185,1428109
95,D:\MOX\OTHERS\AIMOVE.C,code,True,Sort_colonizable_,1,816738,1428662
95,D:\MOX\OTHERS\AIMOVE.C,code,False,AI_May_Attack_Player_,1,816745,1428669
95,D:\MOX\OTHERS\AIMOVE.C,code,False,Get_Colonizable_Planets_,1,816824,1428748
95,D:\MOX\OTHERS\AIMOVE.C,code,True,Delete_Already_Assigned_Planets_,1,816996,1428920
95,D:\MOX\OTHERS\AIMOVE.C,code,True,Move_Ships_With_Possible_Intermediate_,1,817443,1429367
