module_index,module,symbol_type,static,name,segment,offset,file_offset,subsystems
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Blip5_,1,126344,738268,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Reduced_Map_Box_,1,126801,738725,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Reduced_Combat_Map_,1,127346,739270,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Option_Panel_Lights_,1,127874,739798,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Crew_Level_Stars_,1,128069,739993,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Main_Combat_Screen_,1,128238,740162,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Shield_Arcs_,1,139843,751767,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Weapon_Arcs_,1,141109,753033,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Scroll_Draw_Combat_Screen_,1,144707,756631,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Bombs_,1,147296,759220,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Internals_Display_,1,148894,760818,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Fake_Combat_Buttons_,1,149793,761717,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Legal_Boxes_,1,150198,762122,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,True,Draw_Board_Popup_,1,151240,763164,combat;ui
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Board_Popup_,1,151491,763415,combat;ui
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Draw_Energy_Absorber_,1,177133,789057,combat;ui
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Draw_BHG_,1,177344,789268,combat;ui
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Missile_,1,180956,792880,combat;ui
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Missile_Status_,1,181561,793485,combat;ui
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Missiles_,1,182324,794248,combat;ui
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_On_Combat_Screen_,1,183887,795811,combat;ui
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,On_Combat_Screen_,1,184921,796845,combat;ui
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Fighter_,1,187345,799269,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,True,Draw_Anti_Missile_Rocket_Picture_,1,637008,1248932,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,True,Draw_Anti_Missile_Rockets_,1,637119,1249043,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,True,Draw_Gyro_Special_Effect_,1,638045,1249969,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Stasis_Ball_,1,640537,1252461,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Stasis_Beam_,1,641146,1253070,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Cloak_,1,641866,1253790,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Continuing_Tractor_,1,642267,1254191,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Moving_Tractor_,1,642568,1254492,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Plasma_Web_,1,644480,1256404,combat;ui
66,D:\MOX\OTHERS\CMBTSPEC.C,code,False,Draw_Transporter_Bomb_Beam_,1,645109,1257033,combat;ui
24,D:\MOX\OTHERS\COMBAT.C,code,False,Draw_Qcombat_,1,205147,817071,combat;ui
104,D:\MOX\OTHERS\COMBFIND.C,code,True,Strategic_Results_Popup_,1,886173,1498097,combat;ui
104,D:\MOX\OTHERS\COMBFIND.C,code,True,Bomb_Results_Popups_,1,886263,1498187,combat;ui
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Combat_Screen_,1,227490,839414,combat;ui
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Scroll_Combat_Screen_,1,236097,848021,combat;ui
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Snap_Center_Combat_Screen_,1,236809,848733,combat;ui
40,D:\MOX\OTHERS\DESBOX.C,code,True,Draw_Weapons_Arc_Box_,1,350763,962687,combat;ui
40,D:\MOX\OTHERS\DESBOX.C,code,True,Draw_Weapons_Mod_Box_,1,351013,962937,combat;ui
40,D:\MOX\OTHERS\DESBOX.C,code,True,Draw_Weapons_Rack_Box_,1,351282,963206,combat;ui
40,D:\MOX\OTHERS\DESBOX.C,code,True,Draw_Weapons_Replacement_Box_,1,351482,963406,combat;ui
40,D:\MOX\OTHERS\DESBOX.C,code,False,Draw_Weapons_Scroll_Bar_,1,352051,963975,combat;ui
42,D:\MOX\OTHERS\EVANHELP.C,code,False,Set_Weapon_Replacement_Screen_Help_List_,1,390593,1002517,combat;ui
122,D:\MOX\BILL.C,code,False,Get_Their_Spy_Number_,1,992975,1604899,diplomacy
122,D:\MOX\BILL.C,code,False,Get_Their_Spy_Mission_,1,993009,1604933,diplomacy
122,D:\MOX\BILL.C,code,False,Get_My_Spy_Number_,1,993041,1604965,diplomacy
122,D:\MOX\BILL.C,code,False,Get_My_Spy_Mission_,1,993081,1605005,diplomacy
122,D:\MOX\BILL.C,code,False,Set_Their_Spy_Number_,1,993165,1605089,diplomacy
122,D:\MOX\BILL.C,code,False,Set_Their_Spy_Mission_,1,993205,1605129,diplomacy
122,D:\MOX\BILL.C,code,False,Set_My_Spy_Number_,1,993241,1605165,diplomacy
122,D:\MOX\BILL.C,code,False,Set_My_Spy_Mission_,1,993293,1605217,diplomacy
122,D:\MOX\BILL.C,code,False,Take_Their_Spy_,1,993442,1605366,diplomacy
122,D:\MOX\BILL.C,code,False,Take_My_Spy_,1,993493,1605417,diplomacy
122,D:\MOX\BILL.C,code,False,Add_Their_Spy_,1,993611,1605535,diplomacy
122,D:\MOX\BILL.C,code,False,Add_My_Spy_,1,993666,1605590,diplomacy
122,D:\MOX\BILL.C,code,False,Cache_Player_Spy_Anim_,1,996555,1608479,diplomacy
123,D:\MOX\BILLHELP.C,code,False,Treaties_Race_Help_,1,998134,1610058,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Calc_Council_Vote_,1,23440,635364,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Get_Council_Message_,1,23529,635453,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Next_Council_State_,1,23984,635908,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Council_Finished_Voting_,1,24056,635980,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Council_Votes_,1,24252,636176,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Vote_Check_,1,24609,636533,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Council_Vote_Result_,1,25060,636984,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Council_Player_Vote_,1,25404,637328,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Council_Accept_Ruling_,1,26123,638047,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Check_For_Council_Meeting_,1,26799,638723,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Load_Council_Text_Messages_,1,26970,638894,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Council_Player_Voted_Winner_,1,27081,639005,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Drive_Council_Player_Voted_Winner_,1,27199,639123,diplomacy
12,D:\MOX\COUNCIL.C,code,False,Get_Player_Voted_Winner_Message_,1,27644,639568,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Init_Diplomatic_Relations_,1,251790,863714,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,End_Of_Turn_Diplomacy_Adjustments_,1,252594,864518,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Change_Relations_,1,254901,866825,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Reward_Check_,1,256515,868439,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Determine_Diplomacy_Messages_,1,256774,868698,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Determine_Bad_Message_,1,258268,870192,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Sneak_Attack_Or_Declare_War_,1,259483,871407,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Peace_Proposal_,1,259732,871656,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Demands_,1,260411,872335,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Required_Alliances_,1,261424,873348,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Determine_Good_Message_,1,261669,873593,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_War_Count_,1,262184,874108,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Player_Contact_Count_,1,262283,874207,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Unprovoked_Good_Messages_,1,262602,874526,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Sneak_Attack_War_Check_,1,264231,876155,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Clear_Diplomacy_Messages_,1,264460,876384,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Limit_Treaty_Modifiers_,1,264913,876837,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Save_Last_Diplomacy_Messages_,1,265046,876970,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Determine_First_Contacts_,1,265047,876971,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Modifier_Diplomacy_Adjustments_,1,265644,877568,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Find_Worst_Modifier_,1,266207,878131,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Declare_War_,1,266360,878284,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Break_Treaties_,1,267150,879074,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Break_Tribute_,1,269314,881238,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Total_War_Loss_Comparison_,1,270095,882019,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,War_Loss_Comparison_,1,270309,882233,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Start_Tribute_Treaty_,1,270409,882333,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Start_Treaty_,1,271150,883074,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Adjust_Diplomat_Modifiers_,1,271555,883479,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Declare_Peace_,1,271611,883535,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Diplomacy_Broken_Contacts_,1,271874,883798,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Valid_Treaty_Proposal_,1,271966,883890,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Check_Treaty_Proposal_,1,272173,884097,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Diplomacy_Test_,1,274758,886682,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Break_Treaty_Message_,1,275444,887368,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Break_Tribute_Treaty_Message_,1,275983,887907,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Declare_War_Message_,1,276156,888080,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Gift_Response_,1,276259,888183,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Demand_Response_,1,276953,888877,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Get_Player_Diplomacy_Personality_,1,278166,890090,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Sneak_Attack_Evaluations_,1,279713,891637,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Set_Demands_,1,281792,893716,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,Clear_Threat_Turn_,1,281933,893857,diplomacy
42,D:\MOX\OTHERS\EVANHELP.C,code,False,Set_Diplomacy_Request_Help_List_,1,392051,1003975,diplomacy
52,D:\MOX\OTHERS\MAINSCR.C,code,True,Add_Reply_To_Diplomacy_Request_Fields_,1,467366,1079290,diplomacy
52,D:\MOX\OTHERS\MAINSCR.C,code,True,Check_For_Diplomacy_Request_,1,468236,1080160,diplomacy
52,D:\MOX\OTHERS\MAINSCR.C,code,True,Do_Reply_To_Diplomacy_Request_,1,472398,1084322,diplomacy
109,D:\MOX\OTHERS\MAINTAIN.C,code,True,Kill_Spy_,1,908479,1520403,diplomacy
110,D:\MOX\OTHERS\MSG.C,code,True,Add_Diplomacy_Msg_,1,915302,1527226,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Request_Human_Diplomacy_,1,959478,1571402,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_May_Begin_Human_Diplomacy_,1,959777,1571701,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Allowed_To_Cancel_Human_Diplomacy_,1,959819,1571743,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Cancel_Human_Diplomacy_Request_,1,959830,1571754,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_End_Human_Diplomacy_,1,959914,1571838,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Diplomacy_With_,1,959942,1571866,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Human_Requesting_Diplomacy_,1,959950,1571874,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Accept_Diplomacy_Request_,1,960035,1571959,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Refuse_Diplomacy_Request_,1,960296,1572220,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Tell_Diplomacy_Requester_To_Wait_,1,960372,1572296,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Humans_Requesting_Diplomacy_,1,960405,1572329,diplomacy
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Human_Rejected_Diplomacy_,1,960411,1572335,diplomacy
116,D:\MOX\OTHERS\REPORT.C,code,True,Has_Diplomacy_Messages_,1,975880,1587804,diplomacy
60,D:\MOX\OTHERS\SCORE.C,code,True,Get_Won_Council_Score_,1,584215,1196139,diplomacy
60,D:\MOX\OTHERS\SCORE.C,code,True,Won_Council_Vote_,1,584754,1196678,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,False,Compute_Spy_Bonuses_,1,985731,1597655,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,Frame_Another_,1,986053,1597977,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,Steal_App_,1,987548,1599472,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,Destroy_Random_Building_,1,987914,1599838,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,N_Spies_Bonus_,1,988291,1600215,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,Resolve_Player_Spies_,1,988324,1600248,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,Leader_Assassinates_,1,989032,1600956,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,True,Resolve_Assassins_,1,989347,1601271,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,False,Resolve_Spies_,1,989483,1601407,diplomacy
120,D:\MOX\OTHERS\SPY.C,code,False,Bring_Home_Spies_Vs_,1,989680,1601604,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Update_Spy_Stuff_,1,1034381,1646305,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Get_Spy_Group_For_Field_,1,1035231,1647155,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Adjust_Spy_Mission_Data_,1,1035299,1647223,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Redraw_Spy_Mouse_,1,1035341,1647265,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Move_Spy_Group_From_Mouse_,1,1035461,1647385,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Move_Spy_Group_To_Mouse_,1,1035621,1647545,diplomacy
128,D:\MOX\RACESCRN.C,code,True,Erase_Mouse_Spies_,1,1035713,1647637,diplomacy
27,D:\MOX\DIPLOMAC.C,code,False,NPC_Sneak_Attacks_,1,278235,890159,diplomacy;ai
17,D:\MOX\NPCDIPLO.C,code,False,NPC_Diplomacy_,1,86695,698619,diplomacy;ai
17,D:\MOX\NPCDIPLO.C,code,False,NPC_To_NPC_Treaty_Negotiations_,1,87341,699265,diplomacy;ai
17,D:\MOX\NPCDIPLO.C,code,False,Eliminate_NPC_Treaty_Conflicts_,1,89030,700954,diplomacy;ai
17,D:\MOX\NPCDIPLO.C,code,False,NPC_Diplomacy_Buildup_Penalties_,1,89212,701136,diplomacy;ai
17,D:\MOX\NPCDIPLO.C,code,False,NPC_To_Human_Diplomacy_,1,92560,704484,diplomacy;ai
17,D:\MOX\NPCDIPLO.C,code,False,NPC_Treaty_Hatred_,1,96207,708131,diplomacy;ai
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Request_AI_Diplomacy_,1,959088,1571012,diplomacy;ai
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_May_Begin_AI_Diplomacy_,1,959145,1571069,diplomacy;ai
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_End_AI_Diplomacy_,1,959173,1571097,diplomacy;ai
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Cancel_AI_Diplomacy_Request_,1,959375,1571299,diplomacy;ai
112,D:\MOX\OTHERS\NETMOX.C,code,False,Net_Cancel_AI_Diplomacy_Confirmed_,1,959441,1571365,diplomacy;ai
112,D:\MOX\OTHERS\NETMOX.C,code,False,No_AI_Diplomacy_Allowed_,1,959452,1571376,diplomacy;ai
120,D:\MOX\OTHERS\SPY.C,code,False,Allocate_AI_Spies_,1,986393,1598317,diplomacy;ai
14,D:\MOX\DIP-SCRN.C,code,False,Npc_Display_Diplomacy_Messages_,1,42247,654171,diplomacy;ai;ui
14,D:\MOX\DIP-SCRN.C,code,False,Accepted_Npc_Demand_Resolution_,1,43966,655890,diplomacy;ai;ui
14,D:\MOX\DIP-SCRN.C,code,False,Npc_Give_Gift_,1,44725,656649,diplomacy;ai;ui
14,D:\MOX\DIP-SCRN.C,code,False,Npc_Diplomacy_Screen_,1,44966,656890,diplomacy;ai;ui
27,D:\MOX\DIPLOMAC.C,code,False,Fleet_Strength_Comparison_,1,262351,874275,diplomacy;fleet
27,D:\MOX\DIPLOMAC.C,code,False,Fleet_Comparison_,1,269774,881698,diplomacy;fleet
123,D:\MOX\BILLHELP.C,code,False,Treaties_Menu_Help_,1,998113,1610037,diplomacy;ui
12,D:\MOX\COUNCIL.C,code,False,Main_Council_Screen_,1,21049,632973,diplomacy;ui
12,D:\MOX\COUNCIL.C,code,False,Control_Main_Council_Screen_,1,21408,633332,diplomacy;ui
12,D:\MOX\COUNCIL.C,code,False,Draw_Main_Council_Screen_,1,21537,633461,diplomacy;ui
12,D:\MOX\COUNCIL.C,code,False,Reload_Main_Council_Screen_,1,22228,634152,diplomacy;ui
12,D:\MOX\COUNCIL.C,code,False,Draw_Council_Player_Voted_Winner_,1,27346,639270,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Screen_,1,27726,639650,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_Screen_,1,28416,640340,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_Synch_Mode_,1,28416,640340,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Main_Repulsive_Diplomacy_Choices_,1,29223,641147,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Main_Diplomacy_Choices_,1,30092,642016,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Set_Main_Options_,1,30791,642715,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Declare_War_Resolution_,1,31220,643144,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Setup_Back_Page_,1,31569,643493,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Setup_Ambassador_Pic_,1,31666,643590,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Fade_In_,1,31751,643675,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_Fade_In_Screen_,1,32029,643953,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Propose_Treaty_,1,32091,644015,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Break_Treaty_,1,32980,644904,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Break_Treaty_Resolution_,1,33545,645469,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Surrender_Message_,1,34144,646068,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Declare_War_Message_,1,34198,646122,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Offer_Gift_Message_,1,34237,646161,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Demand_Message_,1,34515,646439,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Break_Treaty_Message_,1,34874,646798,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Form_Treaty_Message_,1,35040,646964,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Propose_Treaty_Message_,1,35308,647232,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Demand_,1,35705,647629,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Offer_Gift_,1,38085,650009,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Display_Response_,1,39193,651117,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Determine_Treaty_Proposal_,1,39319,651243,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Need_Better_Offer_,1,39800,651724,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Generic_List_,1,40424,652348,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Generic_System_List_,1,41469,653393,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_Generic_System_List_,1,42029,653953,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Diplomacy_Demand_Treaty_List_,1,42061,653985,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Non_Player_Proposals_,1,44050,655974,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Show_Sneak_Attack_Message_,1,44960,656884,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Check_Human_Treaty_Proposal_,1,45163,657087,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Treaty_Choice_,1,45479,657403,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Check_Better_Offer_Available_,1,45914,657838,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Demand_Choice_,1,46005,657929,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Give_In_To_Demand_,1,46215,658139,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Demand_Response_,1,46520,658444,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Human_Gift_Response_,1,46884,658808,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Load_New_Ambassador_,1,47233,659157,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Mouse_Init_,1,47406,659330,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Human_Need_Better_Offer_,1,48475,660399,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Check_Surrender_System_,1,50199,662123,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_System_Display_,1,50297,662221,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_System_Display_,1,51176,663100,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_System_,1,51315,663239,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_System_Text_,1,51417,663341,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_System_Scan_,1,51836,663760,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Start_Diplomacy_Music_,1,53461,665385,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Surrender_,1,53496,665420,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Diplomacy_Statement_,1,54629,666553,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,An_,1,56855,668779,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Net_Diplomacy_Choices_,1,57080,669004,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Net_Switcheroo_,1,60695,672619,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Initial_Synch_Up_,1,60828,672752,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Listen_Mode_,1,60905,672829,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Chat_,1,61275,673199,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Draw_Diplomacy_Listen_Mode_,1,61628,673552,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Synch_Mode_,1,61743,673667,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Start_Net_Treaty_,1,61821,673745,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Receive_Message_,1,62000,673924,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Get_Listen_Mode_Message_,1,62283,674207,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Load_Diplomacy_Text_Messages_,1,62332,674256,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Setup_Diplomacy_Help_,1,64531,676455,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Setup_Full_Screen_Diplomacy_Help_,1,64774,676698,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Set_Opportunity_Attacks_,1,64896,676820,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Add_Diplomacy_Turn_Summary_Messages_,1,65269,677193,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Resolve_Delayed_Diplomacy_Orders_,1,65517,677441,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Main_Net_Chat_,1,65731,677655,diplomacy;ui
14,D:\MOX\DIP-SCRN.C,code,False,Diplomacy_Message_Is_Interactive_,1,65890,677814,diplomacy;ui
52,D:\MOX\OTHERS\MAINSCR.C,code,True,Draw_Diplomacy_Request_Lights_,1,474374,1086298,diplomacy;ui
52,D:\MOX\OTHERS\MAINSCR.C,code,True,Draw_Reply_To_Diplomacy_Request_Popup_,1,480211,1092135,diplomacy;ui
